EmployeeID,Department,SystemUsageHours,ProductivityScore
1356,Legal,19.15,8.64
5343,HR,35.51,1.83
3538,HR,17.8,5.51
1393,Legal,8.95,8.26
2327,Marketing,25.17,5.13
5231,Marketing,45.9,9.05
3286,Engineering,43.72,2.22
2330,Sales,20.05,1.9
2120,Finance,26.3,7.56
4462,Legal,49.41,4.9
4127,HR,30.2,3.25
5786,Legal,40.51,1.46
2433,Legal,48.98,6.37
4734,Engineering,46.85,9.45
5380,Finance,19.49,8.89
5653,Engineering,32.56,1.21
4325,Marketing,47.18,3.85
3551,Marketing,40.44,9.81
5988,Sales,18.37,4.7
1736,Finance,26.16,1.3
1924,Sales,8.43,3.16
2474,Marketing,27.99,6.83
1363,IT,10.79,3.01
5652,IT,35.25,4.87
2588,Engineering,25.73,7.73
5536,Engineering,34.16,3.48
1729,Sales,1.74,9.64
4963,Engineering,16.45,3.91
3797,IT,12.24,3.22
1744,IT,22.76,4.66
4639,Operations,15.36,8.8
2080,Legal,47.81,7.24
2442,Sales,12.83,6.6
2891,Marketing,33.06,8.5
1035,Marketing,47.04,6.09
5704,Engineering,42.23,2.32
2044,IT,21.13,6.18
3261,Sales,18.48,8.93
4045,Engineering,29.69,9.92
5614,Operations,47.93,1.26
4829,Marketing,6.36,2.04
2608,Finance,40.92,8.04
1373,IT,31.84,9.95
1780,Finance,41.17,2.57
2605,Engineering,19.92,7.19
3580,Engineering,47.71,5.76
5467,Finance,18.69,5.74
5188,HR,18.61,1.19
1381,Operations,11.94,6.73
2226,Sales,34.39,8.77
3030,Sales,0.14,1.81
5630,Engineering,29.66,3.79
3735,Operations,28.32,3.73
2644,Finance,26.7,5.59
1013,Engineering,37.55,5.39
5188,Operations,42.88,6.02
5401,Finance,19.95,6.19
2086,Finance,44.79,1.25
3418,HR,12.16,6.22
5842,HR,15.51,8.21
3284,Finance,0.77,8.8
4723,Sales,46.28,8.38
5496,Finance,21.59,1.83
5833,Sales,3.05,8.62
4920,Engineering,15.9,8.13
4347,Finance,36.69,8.04
3577,Sales,15.9,8.05
2559,IT,9.76,1.27
3359,Operations,8.7,3.47
4741,Engineering,32.93,4.91
5181,Engineering,31.2,3.23
1020,Engineering,29.13,4.97
5204,Operations,27.28,4.16
4930,Marketing,48.81,8.03
4036,Sales,12.98,2.22
3544,HR,49.03,2.51
4117,HR,6.85,7.32
2998,Sales,35.88,5.94
2269,Marketing,4.73,6.21
2568,Engineering,22.67,3.27
1545,Legal,4.55,1.75
3417,IT,35.12,1.37
5170,HR,5.53,2.17
3362,Sales,43.51,7.38
2206,Marketing,2.27,6.96
2744,HR,44.56,3.42
2343,Finance,48.98,4.63
1893,Finance,14.36,8.5
2350,Legal,34.94,4.84
3768,Sales,0.59,6.84
4998,Marketing,20.36,4.53
4210,Engineering,32.06,7.33
2979,HR,9.18,7.94
3881,Operations,37.64,3.15
2862,IT,46.9,1.99
5063,Legal,4.9,3.87
1476,HR,16.19,6.45
1432,Engineering,13.3,4.52
1531,IT,43.91,7.93
2462,Operations,5.83,6.88
5138,Legal,42.56,5.16
4762,Engineering,0.63,9.95
5358,Finance,4.7,2.83
1812,IT,13.05,3.58
2844,HR,48.25,6.09
2086,Operations,34.24,2.8
1402,Operations,12.61,9.72
3661,IT,12.07,4.83
3666,HR,30.17,8.22
1200,Marketing,49.83,7.07
1600,Engineering,9.99,8.6
3844,Legal,4.36,9.23
1096,Operations,15.55,3.76
5055,Legal,18.24,5.14
2088,IT,19.82,3.96
1941,HR,6.17,9.8
4403,Engineering,21.98,8.36
2717,Finance,21.83,2.54
5588,Engineering,48.68,4.62
3711,IT,38.69,10
3162,Marketing,30.79,2.12
1679,Legal,4.17,5.89
2154,Marketing,48.65,5.93
2503,Legal,20.12,1.89
4024,HR,28.29,9.13
5554,Engineering,0.87,8.16
2499,Operations,39.49,7.33
4033,Engineering,32.46,4.7
2287,HR,6.13,9.12
2561,Marketing,35.62,9.85
4696,Finance,30.11,4.62
1437,Legal,28.97,3.95
1748,Legal,15.85,8.55
1155,IT,1.08,2.3
4538,Finance,11.01,8.27
3661,Sales,8.82,8.79
1106,Marketing,36.94,5.47
2043,IT,24.34,3.32
3610,IT,31.65,5.77
4358,IT,3.64,1.51
5303,Sales,41.69,6.11
1076,Finance,9.32,5.29
1216,Marketing,36.42,3.04
4882,Engineering,15.1,6.16
4701,Finance,25.07,7.35
5665,Operations,33.01,7.59
5454,Sales,40.46,6.4
1152,Engineering,29.96,4.22
5596,Marketing,37.38,6.72
5593,Engineering,45.3,3.13
2364,Finance,17.19,8.16
1065,Finance,22.94,1.85
4692,Operations,41.73,5.26
4315,Finance,1.72,4.19
4093,Engineering,43.5,5.63
1807,Finance,8.45,2.87
5590,Operations,28.83,6.55
2365,Marketing,21.87,6.94
1856,Marketing,18.01,6.05
5895,Sales,14.46,6.73
3743,Engineering,7.91,8.3
4546,HR,42.76,5.79
1919,Sales,25.59,4.7
2426,Engineering,22.87,2.46
1492,IT,11.9,5.87
2016,Engineering,10.59,1.17
4767,IT,0.52,4.22
2529,HR,47.64,4.23
5050,Legal,30.27,8.6
2996,IT,32.9,7.39
2537,Legal,14.58,5.31
1894,Sales,49.29,1.03
1451,Legal,31.29,8.86
1947,Sales,38.89,3.65
2496,Legal,48.23,8.6
5347,IT,34.62,5.24
2777,Sales,8.67,9.46
5233,Finance,4.42,3.33
1605,Sales,35.86,2.45
1432,Sales,0.16,7.22
5781,Marketing,25.55,5.29
4497,IT,15.32,7.23
5392,Operations,45.43,1.55
2303,Legal,33.53,1.25
3662,Sales,47.26,7.52
4695,Legal,32.09,2.3
1841,Marketing,13.68,3.28
5555,Marketing,49.35,2.79
4768,Engineering,28.2,2.23
1150,Marketing,7.24,7.03
4337,Engineering,39.28,1.46
1588,Sales,38.53,4.7
5553,Engineering,20.67,2.86
2580,Legal,29.61,3.92
1926,Finance,21.24,5.18
3344,Marketing,39.16,4.11
1800,Marketing,29.04,4.22
3972,Legal,14.45,9.74
4631,Sales,3.85,9.09
1257,Operations,27.53,8.04
5842,Operations,40.91,7.28
3087,Operations,2.63,3.95
2697,HR,14.44,8.32
3196,HR,41.6,7.56
4250,Legal,42.33,2.52
2410,Finance,33.68,9.68
4492,Legal,40.33,3.44
5496,Sales,41.95,1.55
3124,HR,43.85,3.95
5891,Engineering,28.45,2.88
2756,HR,48.87,7.95
4667,Legal,21.68,9.41
4719,Marketing,8.11,4.31
1407,Legal,14.22,7.24
5333,Sales,43.88,9.32
3944,Sales,26.9,5.81
5704,Marketing,47.05,2.02
3131,HR,48.65,2.05
3461,Legal,48.11,2.07
3129,Operations,11.79,8.4
5025,Operations,28.12,2.23
2256,HR,49.11,3.15
5703,Marketing,14.37,8.53
4932,Operations,26.11,1.09
3622,Finance,48.62,1.52
4679,HR,11,8.85
1024,Finance,11.47,8.83
2291,Marketing,19.05,3.34
1484,IT,6.17,1.66
3054,Marketing,14.77,1.23
4024,Operations,15.51,1.38
2999,HR,17.12,5.56
4133,Engineering,6.43,2.43
1585,HR,11.74,8.09
3543,Engineering,18.69,4.17
4745,Operations,8.42,7.32
4273,HR,12.4,1.73
1497,Operations,18.87,3.55
3855,Engineering,22.43,9.37
1777,Engineering,4.63,8.12
2753,Legal,23.56,7
4771,Finance,19.92,3.56
3491,Finance,26.67,9.34
5148,Operations,1.7,4.58
3817,Finance,38.69,2.21
4504,Sales,16.32,2.22
2785,HR,39.21,9.37
5138,Sales,36.95,8.48
2728,Sales,29.62,4.65
4784,Legal,18.92,6.07
1600,Operations,42.36,3.45
2936,Engineering,16.76,1.79
3988,HR,15.85,6.65
1703,Finance,32.67,7.91
4723,Finance,28.11,4.98
1589,Sales,35.73,5.15
3947,Finance,24.11,3.06
4815,Marketing,5.49,9.25
4589,Legal,24.71,8.71
5529,Operations,29.94,5.36
4361,Engineering,16.28,5.4
2082,HR,24.31,5.98
1950,Engineering,27.74,1.87
2427,HR,22.44,9.31
1473,Operations,12.32,4.63
5795,HR,43.39,6.8
1715,Marketing,46.65,5.16
5480,Marketing,24.91,9.52
3481,Sales,8.5,8.94
4300,Finance,33.44,3.38
4918,HR,27.5,3.93
2894,Operations,13.58,3.43
3244,Engineering,34.89,2.42
5635,Legal,47.93,1.13
3830,Engineering,47.95,7.95
5530,Sales,46.98,3.08
3328,HR,40.37,2.1
1056,Sales,7.66,7.46
3821,HR,14.6,7.39
4722,IT,44.82,7.23
2567,Operations,44.25,5.62
4626,Marketing,29.33,5.18
2615,Operations,26.01,2.5
2014,Finance,12.24,8.39
4494,Legal,26.92,9.98
5556,Marketing,35.72,4.75
2598,Marketing,15.33,3.33
2264,Marketing,15.38,4.03
4844,Operations,17.14,4.26
3070,Operations,6.05,3.44
2017,IT,14.42,5.35
1171,Operations,47.86,6.25
2863,Marketing,31.12,8.56
3431,Sales,3.73,9.82
2072,Engineering,46.31,6.42
2097,Marketing,18.69,6.1
1911,HR,24.11,4.41
3089,HR,4.89,3.18
4029,Finance,17.66,7.93
5111,Legal,49.37,5.59
4519,Marketing,33.85,5.65
5092,Legal,7.14,1.77
2875,Sales,20.06,9.31
4771,Finance,10.78,1.03
5017,Marketing,18.57,7.09
4544,Operations,10.62,5.94
2888,Finance,38.95,8.69
2012,Finance,26.15,1.67
2575,Engineering,23.69,2.8
1398,Sales,16.83,6.47
3455,Finance,43.95,8.42
3714,Engineering,43.74,2.05
2528,Sales,43.91,8.55
5930,Sales,3.03,6.15
2324,Engineering,29.87,5.95
3888,Legal,9.02,3.04
1052,HR,40.18,8.77
1600,Finance,4.49,8.76
3581,IT,12.32,9.57
1841,Legal,44.92,3.62
1001,HR,18.41,4.24
2180,Operations,36.29,6.47
1801,Marketing,33.07,6.29
2051,Operations,5.43,7.78
1706,Sales,44.27,7.04
1849,HR,9.69,8.78
3218,Finance,28.79,9.05
4673,Sales,42.25,6.82
3989,Operations,49.21,2.37
1468,Operations,25.68,7
2125,Marketing,35.1,3.64
2252,Sales,12.39,2.67
1691,Operations,30.62,6.31
3378,HR,19.2,5.23
1889,IT,40.28,2.58
4069,Engineering,26.93,1.97
5043,Engineering,12.16,3.15
5897,Operations,33.43,6.42
2283,Sales,36.49,7.82
3006,Marketing,27.99,8.97
1966,HR,13.13,2.73
4734,IT,25.22,1.78
2110,Finance,10.83,1.14
2606,HR,20.34,2.56
2244,Legal,11.57,5.18
5696,Marketing,42.03,1.19
1029,Operations,43.25,6.46
5181,Finance,47.63,7.88
4324,Marketing,37.71,4.98
3159,Sales,19.35,8.94
4528,Marketing,47.82,7.32
2017,Operations,13.44,1.28
2570,Engineering,15.99,8.92
5364,Finance,21.69,7.62
4441,Sales,29.5,3.42
4804,HR,16.39,2.87
5269,Marketing,26.97,7.19
1251,Legal,13.24,6
4583,Engineering,33.1,2.47
2631,Sales,4.22,3.23
5626,Operations,41.85,6.62
4360,Legal,27.32,4.94
1655,Finance,32.56,8.88
1376,HR,46.82,7.33
2721,HR,35.67,8.95
3452,Engineering,7.23,2.22
2728,Operations,49.33,8.53
2293,Sales,5.09,7.42
3940,HR,31.34,6.28
1795,Operations,9.92,1.15
2258,Marketing,9.15,5.35
5927,Marketing,5.45,5.35
3463,Marketing,30.28,6.92
1695,Sales,12.11,6.87
2923,Marketing,4.77,7.95
2725,Sales,2.18,7.21
2004,Sales,40.16,5.59
5753,Finance,29.67,8.93
2629,Sales,24.54,9.76
3845,Finance,24.26,7.13
1283,Marketing,13.75,2.05
1227,Engineering,6.6,4
5199,HR,30.2,7.48
5275,Legal,11.75,1.11
1581,Engineering,43.45,3.48
5780,Finance,28.95,5.02
3888,Finance,18.31,9.03
2352,IT,37.45,2.7
4481,Finance,12.34,7.77
1858,IT,42.46,3.61
3349,IT,12.07,7.36
2620,HR,46.26,9.95
3175,Marketing,20.5,6.19
1460,Finance,3.33,3.16
2943,Marketing,43.88,5.69
1588,Operations,46.23,2.86
5053,IT,42.96,4.8
5771,Engineering,15.85,5.74
4912,IT,33.1,7.26
2693,Legal,22.77,2.53
2535,IT,18.33,1.12
5875,IT,38.36,8.58
4087,Legal,47.07,9.12
3779,Marketing,47.37,9.75
1652,HR,43.85,5.56
4213,Legal,18.66,4.4
2705,Finance,28.39,5.52
3814,HR,24.41,3
4402,Operations,34.52,7.43
4244,Engineering,6.47,6.58
3307,Finance,27.92,6.04
1968,Operations,12.51,6.49
5812,Legal,32.45,5.48
1319,IT,45.97,3.89
1059,HR,31.64,3.51
2396,Legal,36.14,2.33
3391,Legal,47.25,9.83
1624,Legal,43.43,9.84
4166,Engineering,41.31,7.47
1474,Marketing,2.49,2.9
2754,HR,16.71,3.19
1372,Sales,28.37,1.99
4907,Legal,38.33,3.15
2796,HR,35.48,5.65
3692,IT,36.22,7.93
3212,Operations,24.83,7.91
5193,Operations,13.49,2.78
5585,Operations,14.97,7.76
4378,Engineering,24.44,1.86
3158,Engineering,37.8,1.43
1769,Legal,3.21,3.11
1343,Sales,18.98,3.72
2938,HR,10.66,5.58
1491,IT,17.28,7.48
4535,Operations,38.17,6.92
1289,Finance,46.89,7
4180,Legal,48.78,8.89
5196,Marketing,26.91,7.87
4529,Sales,33.6,2.11
3732,Sales,29.46,8.13
3225,Legal,38.53,8.13
1392,Legal,15.27,1.15
4602,Finance,38.01,3.85
5617,Marketing,1.85,2.66
5459,IT,43.43,4.21
3521,Engineering,33.16,4.32
3823,IT,13.29,3.75
3949,Marketing,48.83,8.78
5327,Engineering,43.47,9.61
1482,Legal,15.63,3.25
1509,Operations,5.3,8.07
4135,Operations,49.88,9.56
5799,HR,13.38,1.07
5904,Sales,45.13,8.19
2865,Finance,49.62,4.68
1072,Operations,47.49,7.48
2462,Finance,21.79,9.41
3520,HR,45.29,9.52
4492,Marketing,30.23,7.68
1224,Operations,44.24,1.63
3354,Operations,42.84,3.73
4154,Marketing,39.56,4.71
1304,Finance,11.32,8.92
3285,Finance,47.71,4.66
1541,Engineering,44.89,2.83
4514,HR,23.69,9.39
4037,Engineering,11.29,6.61
4429,HR,29.24,8.42
4676,Engineering,28.42,1.26
5619,IT,18.88,6.95
3680,Legal,11.8,4.81
1027,IT,11.05,4.96
1466,Finance,20.7,3.97
3655,Sales,26.48,8.26
5907,Operations,11.9,5.71
5680,Marketing,30.11,3.63
3763,Finance,18.32,2.54
4825,Legal,45.7,9.91
4063,Sales,6.28,8.53
2037,Marketing,11.25,3.29
5259,IT,14.29,6.05
5928,Marketing,14.35,9.54
5740,Legal,44.64,8.68
4073,Engineering,2.08,7.73
4379,Operations,27.22,9.23
3929,Finance,41.07,9.83
3833,HR,43.63,9.72
4162,Finance,2.15,4.43
3364,Finance,31.11,6.86
4560,IT,48.73,1.37
3341,Engineering,39.92,8.04
1849,Engineering,4.37,8.02
3167,Engineering,48.43,6
1529,HR,40.22,4.55
4082,Engineering,23.72,6.28
5578,IT,31.12,6.76
1740,Sales,16.49,2.57
4826,Operations,24.71,6.84
2989,Legal,11.49,3.41
3211,Marketing,36.86,3.62
5666,Marketing,26.73,4.53
4625,Engineering,13.05,8.39
3318,IT,40.56,1.35
4157,Finance,46.66,1.62
2455,Marketing,29.07,1.52
1362,Legal,34.53,1.62
3320,Legal,8.47,9.2
1738,Operations,41.46,6.52
5850,Legal,9.31,6.89
2686,IT,47.26,6.02
3075,HR,11.63,4.61
4991,Sales,41.86,4.34
1542,Engineering,0.29,1.58
2640,Engineering,11.31,1.13
2294,Operations,38.95,7.8
5559,Legal,45.54,2.77
2470,Sales,28.11,2.36
4326,Marketing,21.94,4.68
3912,Finance,12.23,2.85
1304,HR,31.92,2.33
3455,Marketing,1.73,2.45
5948,HR,3.14,5.07
2369,Operations,18.29,4.07
1238,Finance,49.48,3.65
2996,Sales,46.57,3.38
3554,Operations,16.95,6.95
5059,Finance,26.67,1.4
1331,IT,23.9,1.25
5901,Finance,37.61,9.08
5675,Finance,15.03,5.81
3467,IT,6.06,8.73
3220,Operations,20.43,5.83
2184,Operations,8.22,5.88
4076,Engineering,41.35,8.2
2680,HR,23.57,9.19
3902,Legal,11.25,8.03
5142,HR,45.36,9.58
1935,Finance,32.28,3.24
4035,HR,10.16,6.21
5934,Operations,1.73,2.55
2059,IT,4.51,2.18
4534,Legal,36.51,2.46
2417,Operations,25.81,3.53
5170,HR,13.04,4.46
5761,Engineering,20.19,3.97
3512,Engineering,20.68,5.15
3719,HR,46.39,1.86
4334,Marketing,20.08,5.76
1841,Sales,1.39,8.11
5917,Finance,20.88,4.06
4935,Operations,25.2,3.83
3717,Operations,45.51,2.76
4935,Sales,26.78,1.48
3728,Marketing,6.69,3.27
3089,IT,47.7,2.32
1113,Engineering,3,5.36
2933,IT,39.65,1.31
3059,Finance,8.83,4.84
1018,Engineering,29.19,8.91
2613,Marketing,20.77,6.29
5166,Legal,12.08,2.31
5881,IT,12.28,9.9
2125,Engineering,45.12,3.9
3935,Sales,34.96,1.23
4184,Finance,21.03,1.36
3411,HR,34.41,6.26
2023,Sales,35.86,6.52
1366,Engineering,17.19,8.32
4756,HR,45.83,7.7
5110,Operations,39.55,1.58
3122,IT,29.61,3.49
5076,Marketing,16.36,7.89
1268,Operations,16.77,6.24
4079,Legal,30.01,6.66
5684,Operations,32.19,4.08
1098,HR,26.74,4.26
1890,Finance,16.53,1.64
2196,Finance,48.57,1.94
2054,IT,28.3,6.11
5192,Sales,42.62,5.56
4506,Finance,3.87,5.36
5683,Engineering,38.92,3.71
2100,Engineering,30.29,5.01
4786,HR,35.26,4.26
3815,Marketing,12.36,7.01
3868,Marketing,16.46,8.59
5185,Engineering,5.65,4.18
3671,Legal,35.52,7.4
1177,Sales,28,6.97
4015,Operations,6.75,7.46
2175,Engineering,26.86,9.91
5946,Engineering,0.2,8.4
1900,IT,27.82,2.08
3727,Engineering,49.69,4.46
3443,Sales,36.81,8.5
3349,Operations,5.73,6.54
4721,Sales,44.01,3.81
3198,IT,19.64,1.69
1112,Sales,6.28,8.07
5107,HR,16.58,8.76
2500,HR,35.73,2.77
4005,HR,16.79,6.93
5181,IT,37.42,7.09
3287,HR,31.94,5.73
4091,HR,49.82,9.72
5752,Finance,43.95,9.44
4816,HR,7.87,4.27
2930,HR,45.81,6.25
2325,Sales,45.71,2.24
2512,Legal,22.03,1.26
4436,Operations,38.86,7.23
1734,HR,37.26,4.28
1221,HR,2.02,6.08
3946,Finance,2.53,5.58
1455,Finance,24.95,7.77
3613,Finance,3.7,4.21
2674,Engineering,21.71,4.65
2887,Marketing,24.63,10
2758,Legal,42.45,5.32
3178,HR,33.58,7.72
5856,Operations,9.06,8.29
4933,Marketing,30.32,3.19
1312,Marketing,47.73,1.92
3139,HR,43.86,2.53
1640,IT,12.26,8.92
3975,HR,31.33,5.45
1283,Sales,30.39,8.67
3940,Finance,18.3,7.41
5667,Engineering,44.5,6.93
3037,Marketing,39.31,6.52
2192,Engineering,48.31,9.74
4364,IT,26.94,6.61
4791,Finance,34.89,5.38
5769,Legal,12.59,8.24
5741,Sales,16.66,6.85
1732,Operations,43.42,1.59
3312,Sales,34.6,2.77
1034,Engineering,42.22,8.11
2202,Legal,4.82,4.8
3343,HR,9.39,8.56
3097,Operations,22.29,7.94
1244,Engineering,16.61,9.53
3341,Finance,38.69,4.97
4725,Engineering,8.17,2.38
4976,Engineering,5.81,6.09
4929,Operations,45.66,6.15
5720,IT,10.46,2.07
1516,Finance,41.21,2.69
1748,HR,34.97,1.84
4718,HR,46.61,4.62
4063,IT,0.59,4.03
5698,IT,37.57,8.38
4702,Legal,26.93,9
4876,Sales,21.28,5.33
1306,HR,11.98,4.1
1260,IT,34.81,6.92
5053,IT,25.75,3.69
2337,Finance,14.21,9.73
1538,Sales,39.69,4.65
1215,Marketing,30.53,8.39
3066,Operations,42.54,3.45
1046,Marketing,16.39,4.02
3943,Engineering,3.64,3.08
2151,Sales,27.1,3.16
1024,Sales,16.57,1.7
5816,Marketing,18.01,2.03
2095,Legal,23.67,4.25
3386,Marketing,39.43,5.76
2769,Operations,18,3.29
5938,HR,39.14,4.34
3859,Finance,13.7,8.12
1380,IT,39.38,1.96
4734,Operations,28.94,7.52
1607,IT,16.8,8.02
3762,HR,16.22,4.26
5818,Legal,41.51,8.04
5269,Marketing,31.79,1.67
1773,Engineering,26.95,2.87
5148,Sales,4,2.39
5995,Legal,0.8,7.73
5678,HR,12.61,3.92
2259,HR,8.84,8.56
4512,Engineering,23.2,1.42
3239,HR,42.42,2.32
5360,Marketing,30.53,1.96
2398,Legal,21.36,9.9
2575,Operations,11.07,9.09
4849,Finance,31.4,4.78
4737,HR,32.92,8.81
1331,Finance,24.75,6.46
5396,IT,23.66,8.3
3400,Operations,23.35,4.02
1329,Operations,49.88,3.56
4057,Legal,40.79,7.53
1366,Engineering,4.16,5.45
4860,Legal,45.04,8.64
3293,Engineering,46.1,4.9
3452,Operations,9.19,9.62
1240,Operations,15.77,2.11
2900,HR,21.29,1.46
1644,Engineering,11.57,8.37
3049,Sales,42.88,3.84
3510,HR,20.91,2.06
5572,Sales,1.02,7.56
2060,Sales,5.46,5.92
4458,IT,28.77,5.37
4935,Marketing,28.11,3.76
3984,Sales,26.61,2.77
3009,Finance,19.25,2.87
3181,Finance,4.45,6.57
3063,Finance,21.61,8.37
3416,Operations,33.99,3.49
2565,Operations,39.74,4.23
1467,Finance,29.58,4.28
4306,Finance,9.82,4.81
5668,Operations,3.07,6.46
5057,HR,40.33,5.62
2462,Legal,38.72,5.97
3455,Operations,7.68,4.6
3524,IT,46.92,5.09
1652,Legal,33.87,9.93
1201,HR,21.39,5.92
3786,IT,39.61,7.11
5999,HR,32.52,7
3099,Sales,46.32,1.6
2382,Legal,38.55,6.75
5177,Sales,15.03,5.63
4114,IT,11.45,8.2
1096,Finance,0.61,3.93
5743,HR,42.78,3.63
2949,Sales,20.15,7.56
1470,Finance,41.64,3.63
2588,Marketing,44.3,3.55
5355,Legal,20.34,5.54
1822,IT,39.42,2.48
2533,HR,33.84,7.13
4527,Finance,34.98,1.55
4945,HR,27.19,3.25
4015,Finance,31.42,4.41
5776,Finance,9.32,9.08
5715,Sales,33.05,5.86
3094,HR,22.82,4.16
2565,IT,17.39,3.83
1215,Marketing,21.13,7.24
5538,Sales,25.56,9.2
4949,IT,47.09,2.23
1059,Marketing,28.13,8.14
5257,Engineering,36.4,8.02
4693,Legal,14.03,9.5
1857,HR,18.66,6.66
1936,Marketing,2.66,7.13
3302,HR,25.3,4.63
1494,IT,36.55,2.11
2186,Finance,22.85,5.71
3374,IT,27.65,6.69
3764,HR,4.86,9.03
1717,HR,1.55,8.55
5550,Finance,24.89,5.79
2405,IT,5.42,2.62
3445,HR,41.03,7.6
2545,Engineering,13.92,8.66
1797,IT,24.95,4.84
2876,HR,49.46,7.46
1372,Legal,22.23,5.8
4895,Marketing,23.74,4.5
2999,Operations,41.13,7.53
4443,Engineering,13.04,1.25
2524,Marketing,6.27,9
3149,Engineering,1.28,8.98
1702,Marketing,40.15,4.73
2863,Marketing,45.82,2.88
3762,Finance,25.04,3.73
5976,Sales,28.97,6.93
2684,HR,12.78,6.08
3422,Legal,29.7,2.92
2262,Finance,24.81,7.25
1173,IT,37.96,6.46
1042,IT,42.64,4.61
1213,Operations,28.26,9.62
1808,Operations,46.64,6.76
5051,Marketing,45.94,7.79
2626,IT,10.68,1.99
1983,Marketing,21.97,1.25
3437,Operations,5.96,4.76
5474,Marketing,24.57,9.49
2758,Marketing,46.03,6.04
2783,HR,12.76,6.97
5926,HR,21.03,2.02
1588,Sales,47.67,6.65
2522,Operations,46.98,3.25
1235,IT,48.26,1.43
4184,Sales,12.16,9.27
1728,Sales,47.3,3.8
4005,Legal,10.47,3.06
3898,HR,34.97,2.58
2276,Engineering,29.59,6.55
1639,Operations,48.64,9.09
2819,Engineering,35.14,5.67
5487,Finance,28.01,1.56
5694,IT,48.28,7.57
4920,Marketing,16.74,7.36
4263,Engineering,18.91,9.85
3906,Operations,24.22,4.48
5924,Marketing,32.22,1.39
5730,Sales,14.82,3.87
3498,Marketing,20.59,8.48
4766,IT,5.69,7
5773,Engineering,13.06,7.14
1100,IT,46.79,2.28
2962,Operations,11.74,9.15
2845,IT,4.22,5.36
5211,Legal,42.54,7.81
4240,Legal,21.94,9
1937,HR,3.53,8.35
3146,Operations,10.44,4.95
4989,IT,42.95,7.45
2433,IT,40.18,2.25
5567,Sales,5.82,8.36
2587,Sales,11.23,8.97
3904,Sales,11.56,2.77
5022,Sales,9.06,1.88
3585,Engineering,0.89,4.61
2816,Marketing,8.34,5.95
1655,IT,49.3,3.06
3637,Marketing,36.57,6.3
2035,Marketing,6.69,4.33
5835,Legal,20.35,6.65
3326,IT,31.21,8
4967,Engineering,38.72,1.81
2168,IT,43.63,8.96
5093,HR,40.7,1.31
4255,IT,46.7,6.43
3280,IT,13.7,4.18
5316,Sales,25.49,6.06
2376,Marketing,7.97,3.29
4950,Operations,1.68,6.79
1109,Engineering,40.9,6.59
1889,Sales,31.13,1.96
1264,Operations,35,1.35
4879,HR,46.99,4.19
2491,Sales,34.28,7.74
2199,Operations,10.05,5.72
4496,Finance,22.73,7.6
2307,Sales,40.69,4.92
5454,Sales,5.23,2.54
4961,Engineering,35.38,3.14
3811,Finance,17.21,1.1
2392,Operations,49.39,6.47
1832,Marketing,0.21,5.82
1970,Sales,11.62,8.91
2397,Marketing,15.25,5.5
4610,Sales,19.9,4.3
2908,Engineering,2.12,3.24
1848,Operations,23.28,3.69
4441,Marketing,0.93,4.21
5557,Sales,42.1,7.12
4207,IT,5.48,3.23
5063,Marketing,2.39,5.41
5268,HR,8.47,7.18
2141,Sales,20.04,5.24
5624,Legal,1.65,1.26
2859,Legal,4.87,2.09
1897,Sales,19.38,4.5
3339,Legal,25.27,7.81
5082,Engineering,36.35,6.43
2847,Legal,35.32,5.98
1674,IT,30.16,8.61
1654,Marketing,34.12,5.92
5745,Sales,4.45,6.28
3845,HR,30.28,6.61
3541,Finance,11.53,9.61
5137,IT,37.75,7.26
5892,HR,21.47,4.15
2564,Engineering,41.73,5.38
2329,Sales,25.49,3.68
3439,Marketing,36.57,4.08
2083,Operations,34.85,2.12
4430,Engineering,27.39,7.6
1430,Finance,48.99,5.16
2908,IT,3.98,3.39
5320,Sales,42.47,6.19
4840,Finance,49.52,2.14
3935,Marketing,36.3,6.71
2462,Engineering,24.37,9.26
1600,Engineering,35.97,7.66
1194,Engineering,16.92,3.36
2946,Engineering,23.54,4.05
3442,Engineering,13.15,7.42
4523,Sales,19.31,4.86
4074,Sales,48.91,6.16
5178,Finance,15.44,4.81
2141,HR,29.8,3.47
3268,HR,41.84,6.81
3495,IT,27.05,9.35
4983,Marketing,37.93,6.94
5474,Marketing,42.76,2.13
4917,IT,29.61,1.75
5144,Engineering,30.64,4.85
3662,Finance,16.44,5.31
3387,Marketing,18.55,9.88
5740,Legal,42.57,7.91
3318,Finance,5.1,5.89
3872,HR,5.85,3.02
4447,IT,46.86,9.44
2564,Finance,48.06,5.06
5153,Finance,22.99,5.76
4297,HR,39.91,4.8
1986,Marketing,7.33,4.26
5388,Operations,29.9,8.7
1791,Marketing,8.19,3.26
3571,HR,11.24,3.93
2114,IT,25.96,7.02
5916,IT,49.06,8.33
4629,Sales,2.32,8.58
2381,Marketing,33.99,2.73
5474,Marketing,5.72,8.22
5658,Sales,39.64,4.04
1970,Operations,16.8,8.7
3673,Operations,40.7,1.21
3828,Engineering,1.62,6.29
1609,Sales,43.94,4.22
5465,HR,18.17,9.31
5837,Operations,13.9,6.57
4310,Marketing,5.87,8.25
4399,Engineering,9.84,7.35
5713,Engineering,29.43,7.86
1690,Marketing,14.83,5.69
5587,Marketing,0.34,9.1
5497,IT,24.8,8.35
4732,HR,2.46,3.92
1716,Sales,15.64,9.35
2145,Operations,7.48,2.72
5578,Engineering,18.85,2.91
