EmployeeID,Quarter,PerformanceScore,CompletedProjects,OverdueTasks
4278,Q3,5,1,2
4876,Q1,2,6,4
4817,Q1,1,7,3
4717,Q3,1,1,4
2439,Q2,1,8,3
1721,Q4,3,1,3
4808,Q3,1,6,4
4805,Q4,4,5,4
4284,Q2,1,0,2
1673,Q4,3,4,3
3932,Q1,4,9,4
3121,Q2,5,8,3
3838,Q1,3,5,2
3144,Q2,1,2,1
5006,Q2,3,8,1
3882,Q2,2,2,1
2212,Q4,1,3,2
5824,Q3,5,6,4
3008,Q2,2,9,4
4165,Q3,4,7,3
4929,Q4,4,8,4
2411,Q2,3,1,1
5179,Q2,1,5,0
4579,Q3,2,9,3
3149,Q2,5,6,2
1378,Q4,5,5,2
2653,Q4,5,5,1
2713,Q1,4,6,3
3863,Q4,5,0,2
2880,Q2,2,9,4
5598,Q3,2,3,3
2251,Q4,5,9,0
3821,Q4,5,2,4
4897,Q4,2,5,3
5060,Q1,5,6,1
5113,Q2,1,8,3
3600,Q2,5,5,2
3734,Q3,3,5,4
1889,Q1,1,6,1
5942,Q3,4,6,0
2852,Q2,2,9,2
5809,Q4,5,0,4
2514,Q3,5,1,3
4322,Q1,4,2,0
3606,Q4,2,9,1
4810,Q3,5,1,1
3050,Q1,4,2,2
5053,Q2,3,5,1
4525,Q2,5,9,0
1738,Q1,3,6,1
3789,Q2,1,4,1
4155,Q1,4,5,3
1380,Q1,5,6,2
2615,Q1,1,3,1
2916,Q1,4,3,4
1872,Q1,3,5,4
3327,Q3,2,9,0
4285,Q1,5,5,2
3906,Q1,4,0,0
1306,Q4,2,0,0
3897,Q1,2,9,2
2076,Q2,2,2,0
5683,Q1,1,0,0
2353,Q3,4,9,1
4947,Q3,2,0,4
1681,Q3,2,9,3
3896,Q3,4,6,0
4973,Q1,5,7,0
1414,Q3,1,0,1
4262,Q4,3,1,4
2985,Q2,3,8,3
5946,Q3,1,1,1
5175,Q2,5,4,0
4890,Q3,2,2,4
4900,Q4,2,3,0
4920,Q2,1,6,1
5024,Q2,2,6,2
3249,Q4,2,2,1
5976,Q3,5,0,0
1740,Q4,4,8,0
4936,Q4,3,6,0
5191,Q2,3,1,1
2165,Q4,1,8,3
1556,Q2,1,3,3
3250,Q1,1,9,2
2658,Q2,5,7,3
1297,Q2,1,4,0
1095,Q2,1,3,3
4311,Q4,2,5,2
2580,Q2,1,5,4
3338,Q1,2,4,0
2336,Q1,4,0,2
4168,Q4,5,6,2
5774,Q1,4,3,4
2154,Q1,5,4,1
2188,Q4,1,5,3
1965,Q2,4,4,4
5984,Q2,2,2,3
1239,Q1,3,0,3
5368,Q3,3,9,3
4875,Q4,2,3,3
2621,Q3,4,6,4
3979,Q4,4,7,4
1330,Q2,3,9,1
3235,Q1,3,3,1
4558,Q1,2,7,1
1527,Q2,5,1,0
1981,Q1,1,6,0
3951,Q4,2,0,4
5018,Q3,5,4,0
4244,Q4,3,2,0
3266,Q3,5,8,2
3201,Q2,1,5,2
3042,Q3,2,2,4
3414,Q2,5,1,4
2393,Q4,2,7,0
5615,Q3,3,9,1
2939,Q2,4,9,2
2447,Q1,1,8,0
4892,Q2,2,6,1
5413,Q2,1,0,2
4055,Q4,5,4,3
2644,Q2,4,5,4
3826,Q1,4,5,2
1821,Q1,4,5,0
4942,Q1,2,4,3
2075,Q4,5,8,4
1674,Q3,3,2,1
1850,Q1,5,3,4
3684,Q1,5,6,1
3084,Q4,3,0,3
1774,Q3,4,3,3
4328,Q1,3,4,1
3399,Q2,4,0,1
4033,Q3,5,1,3
4049,Q4,1,0,0
5687,Q4,4,4,2
5920,Q1,5,4,3
4230,Q1,3,8,3
3669,Q1,3,5,2
4133,Q3,1,6,3
1520,Q2,4,7,1
5371,Q2,1,3,0
1656,Q3,5,2,4
4492,Q1,3,5,2
1704,Q1,1,8,0
3134,Q2,2,4,2
4538,Q2,4,0,3
4700,Q4,2,3,2
4046,Q1,5,1,3
1587,Q2,2,1,3
2825,Q3,4,6,4
5357,Q1,1,9,2
2945,Q2,3,9,4
2762,Q4,2,6,0
5551,Q3,5,5,1
2561,Q1,2,2,4
4763,Q3,4,2,1
3913,Q2,3,8,4
2782,Q4,2,2,4
3705,Q4,3,3,3
5445,Q3,2,4,2
2146,Q1,1,7,2
1224,Q2,4,2,3
3680,Q4,5,9,0
1169,Q1,1,2,1
2161,Q4,3,8,3
1186,Q3,3,4,4
4447,Q1,1,9,0
3268,Q2,3,5,4
3446,Q3,3,3,4
2083,Q1,3,9,1
3849,Q2,3,6,2
2128,Q4,3,9,0
2168,Q1,1,6,0
2913,Q4,2,7,4
1515,Q2,2,9,4
3027,Q3,1,4,3
4712,Q4,3,0,1
4511,Q1,5,0,0
5076,Q1,4,3,0
1632,Q2,1,9,3
1869,Q3,5,5,1
1431,Q2,3,7,1
1481,Q2,3,3,3
4802,Q1,2,8,4
2115,Q4,2,7,0
1354,Q4,4,3,2
2452,Q3,3,3,2
3468,Q3,3,8,4
2624,Q1,1,4,1
5059,Q4,2,9,0
2154,Q2,5,5,3
2347,Q3,1,1,4
2864,Q3,1,1,0
4387,Q4,3,2,1
4684,Q3,4,2,2
4701,Q1,2,5,4
1229,Q2,4,3,2
4403,Q3,4,0,1
5778,Q4,1,1,1
2676,Q1,4,6,2
3483,Q3,1,8,1
3629,Q2,4,5,4
4759,Q4,1,3,3
3639,Q3,2,5,2
1926,Q3,4,7,0
5327,Q1,1,2,2
5487,Q4,3,8,0
4844,Q1,4,9,0
2445,Q2,1,3,0
4018,Q2,4,9,1
3531,Q4,3,4,4
3052,Q2,3,8,2
1015,Q3,2,1,3
3455,Q2,5,4,1
3145,Q4,4,9,3
5393,Q3,3,2,2
1653,Q3,1,0,4
1555,Q3,3,8,1
1514,Q4,1,6,3
3135,Q3,5,0,0
1005,Q2,2,3,3
3548,Q4,3,0,0
5474,Q1,5,7,3
4638,Q4,3,0,1
4879,Q2,1,2,3
1273,Q2,5,9,2
2305,Q4,3,7,2
1097,Q3,5,2,4
2086,Q1,3,3,4
3781,Q2,5,6,4
4336,Q3,4,5,0
5738,Q2,3,5,2
2887,Q2,4,0,2
1266,Q3,4,0,2
3150,Q1,1,2,0
4414,Q3,4,9,4
5203,Q4,3,8,1
5685,Q2,5,5,0
4175,Q4,3,6,2
2725,Q4,3,0,3
2854,Q1,3,0,3
4331,Q3,5,9,2
3960,Q2,5,2,3
1059,Q2,3,2,4
1990,Q1,3,7,3
2333,Q1,5,1,1
5344,Q3,1,5,1
5136,Q2,2,8,2
2963,Q3,3,0,3
5982,Q2,2,0,2
5450,Q4,4,9,1
2701,Q2,5,2,1
4964,Q1,4,3,2
4842,Q2,4,3,0
2134,Q1,5,0,4
5746,Q2,5,3,4
5717,Q2,4,6,4
2615,Q4,1,7,2
1079,Q3,1,3,0
3470,Q4,1,7,4
3688,Q2,2,6,1
3230,Q4,1,3,1
1780,Q3,5,7,2
4961,Q3,2,7,0
3651,Q1,2,0,1
5384,Q2,1,4,4
5329,Q3,1,6,4
5138,Q2,5,8,1
4599,Q4,3,7,1
2576,Q1,5,8,2
6000,Q1,2,8,0
1491,Q4,5,8,1
2640,Q2,3,8,0
5751,Q1,1,4,0
5769,Q3,2,1,1
4388,Q1,3,6,4
1933,Q1,4,8,4
3539,Q3,4,6,0
5294,Q1,2,6,4
3309,Q1,2,1,0
3896,Q3,5,3,4
4720,Q4,4,0,4
5077,Q2,1,7,3
3367,Q3,1,6,1
1269,Q3,2,6,1
1832,Q3,1,1,4
2427,Q2,4,8,4
5772,Q3,3,8,4
2841,Q4,4,9,0
1404,Q1,2,2,3
5878,Q4,5,5,1
3267,Q1,2,2,1
5523,Q3,4,8,0
2645,Q4,5,3,2
1569,Q4,5,3,1
4490,Q1,5,8,4
2800,Q2,4,4,3
4079,Q2,1,6,0
2217,Q4,4,9,3
3422,Q4,3,5,0
3115,Q3,2,7,2
4328,Q2,5,3,3
1150,Q3,5,6,2
1655,Q2,5,5,1
3096,Q4,5,8,4
2038,Q1,5,9,2
5238,Q4,5,4,4
4451,Q3,1,7,0
4856,Q4,4,9,4
4100,Q2,2,7,4
2782,Q1,2,6,4
1277,Q3,1,8,2
4611,Q1,2,0,4
1329,Q2,3,7,1
3035,Q3,5,0,1
5957,Q3,1,9,2
4770,Q1,4,6,1
1040,Q3,5,5,2
4279,Q3,3,8,3
4919,Q4,3,4,3
2559,Q1,4,9,2
1234,Q2,5,7,3
5963,Q4,2,5,3
4391,Q2,5,4,2
4279,Q3,2,7,2
2313,Q1,3,0,2
4937,Q2,1,0,0
1926,Q4,2,5,1
1256,Q1,4,3,2
1687,Q1,4,3,1
4080,Q2,3,9,0
5046,Q2,3,6,0
4947,Q1,4,3,2
1257,Q4,1,1,0
3917,Q4,3,1,2
3211,Q4,1,0,4
3613,Q1,5,7,3
5403,Q3,3,0,2
3551,Q1,5,4,1
2401,Q4,2,6,0
4256,Q2,1,0,0
1220,Q2,1,8,3
3727,Q4,5,6,3
3021,Q2,4,8,3
5648,Q1,4,6,3
5271,Q1,5,4,3
5038,Q3,1,0,4
1345,Q2,5,9,3
5594,Q3,5,6,2
5683,Q3,3,0,0
3450,Q1,2,5,1
1955,Q1,3,6,1
5527,Q2,3,3,0
4500,Q1,3,9,0
1905,Q4,2,0,3
1728,Q3,5,5,4
1437,Q1,4,2,2
5797,Q3,2,5,2
1133,Q3,2,7,2
3780,Q4,1,3,3
5994,Q1,4,1,0
5155,Q1,1,4,1
1727,Q2,4,2,2
1258,Q2,5,3,4
2503,Q1,3,9,4
4341,Q1,3,2,0
3253,Q4,5,5,1
1022,Q4,1,0,1
3952,Q1,1,8,4
1347,Q2,1,6,1
4432,Q1,2,0,3
5587,Q2,2,5,0
2410,Q4,1,5,0
3168,Q2,5,7,3
5785,Q4,4,7,4
2905,Q1,2,8,2
4778,Q3,1,2,3
3231,Q2,1,1,4
2716,Q3,5,2,0
1298,Q1,3,2,2
2662,Q1,4,9,1
2424,Q4,2,2,2
1942,Q2,2,0,2
5747,Q2,3,8,1
5627,Q3,5,3,3
3535,Q2,5,7,0
4069,Q4,5,6,1
1502,Q3,3,6,0
2297,Q2,3,4,3
2205,Q2,2,7,3
5972,Q2,2,1,4
4376,Q3,4,4,3
1217,Q4,1,1,2
1536,Q4,1,0,1
3705,Q3,4,3,4
5685,Q4,1,0,3
5759,Q2,5,4,4
3830,Q1,2,7,2
4612,Q1,5,0,0
2219,Q4,2,5,3
5070,Q3,1,3,4
4357,Q3,4,6,2
2549,Q3,2,8,0
3554,Q2,4,0,3
2888,Q1,1,6,0
2730,Q4,4,3,3
1872,Q2,2,4,1
1115,Q3,2,1,4
3676,Q4,2,0,3
1182,Q1,5,2,3
5549,Q4,1,1,2
5009,Q1,3,7,1
2420,Q1,1,8,4
4645,Q2,1,9,0
5183,Q1,2,5,3
4702,Q3,5,6,0
4844,Q1,3,6,4
2411,Q3,3,7,2
1096,Q4,5,3,0
5933,Q1,4,5,1
5348,Q2,5,1,0
3267,Q1,2,5,4
4609,Q2,2,7,0
3459,Q2,3,4,1
1360,Q2,1,5,2
1717,Q3,4,1,2
3621,Q1,1,7,0
1035,Q4,5,7,4
2039,Q3,5,5,0
2243,Q4,5,8,4
2629,Q3,2,3,2
5461,Q4,3,3,2
1940,Q1,3,9,3
2656,Q2,4,4,1
2993,Q1,5,5,0
5283,Q3,5,8,1
2342,Q4,5,6,0
2563,Q4,2,3,4
5471,Q3,5,3,2
3812,Q2,4,2,4
2298,Q1,4,4,0
5250,Q2,4,6,2
1655,Q2,3,1,2
3235,Q1,2,0,3
4538,Q2,5,9,2
4030,Q4,2,5,3
1201,Q3,1,4,1
4939,Q2,2,2,4
2336,Q4,3,9,0
4176,Q3,5,5,4
1518,Q4,3,6,1
1633,Q4,3,4,0
1039,Q2,5,4,3
3411,Q1,5,8,2
3671,Q2,5,0,0
2413,Q3,1,1,0
1229,Q3,4,1,1
2306,Q3,2,6,3
4736,Q3,5,5,4
4200,Q4,5,1,1
1983,Q3,1,2,1
5146,Q3,3,3,4
4605,Q1,3,2,4
3608,Q2,4,6,2
3139,Q2,3,4,3
5161,Q2,3,7,1
3286,Q4,3,8,4
2089,Q4,4,0,1
4601,Q1,1,2,1
1849,Q2,4,4,2
3234,Q1,3,6,1
1518,Q3,2,3,2
1171,Q3,3,0,3
3031,Q4,3,8,4
5494,Q1,5,7,2
2533,Q1,3,8,1
3013,Q1,3,4,4
1308,Q2,3,4,4
1437,Q1,4,5,3
4985,Q4,5,5,0
1733,Q4,3,3,2
5944,Q2,3,2,4
5237,Q1,1,6,3
3733,Q4,3,6,4
3310,Q2,5,9,1
3896,Q3,5,1,3
5782,Q2,3,3,0
4477,Q3,4,8,1
5665,Q4,3,4,2
5002,Q2,3,1,2
3672,Q2,4,8,2
3462,Q3,3,1,0
4898,Q1,4,9,0
3256,Q4,2,2,0
2631,Q4,3,8,4
1916,Q1,5,1,4
5492,Q4,2,1,1
3630,Q3,3,2,4
4016,Q1,2,5,0
3998,Q4,5,4,3
3506,Q2,1,8,3
1428,Q4,3,3,2
4542,Q2,5,7,0
3990,Q3,3,7,0
5899,Q4,5,3,3
5247,Q4,5,3,4
4331,Q4,5,9,3
2559,Q3,3,4,0
3298,Q4,2,3,3
4156,Q1,2,2,2
3659,Q2,5,2,3
1771,Q4,3,2,3
1601,Q3,2,0,1
3907,Q1,5,0,0
3401,Q4,3,9,3
3322,Q3,3,9,0
1028,Q3,5,6,0
2232,Q1,5,0,4
1056,Q3,4,5,1
2200,Q1,5,6,0
2792,Q1,4,5,2
1600,Q1,2,9,1
3630,Q1,4,0,3
5209,Q2,1,3,0
1562,Q3,2,1,4
1348,Q3,3,1,3
2452,Q3,1,4,3
5949,Q3,1,0,3
3926,Q1,3,1,2
1973,Q2,3,9,1
2803,Q4,4,1,2
3187,Q2,3,6,2
2891,Q1,4,2,4
3101,Q1,3,0,0
5670,Q4,5,9,0
2755,Q4,1,3,0
4112,Q1,4,7,0
5407,Q1,3,3,0
1046,Q2,4,4,1
2613,Q2,2,7,1
2885,Q4,1,9,0
5824,Q4,5,7,0
1397,Q4,1,6,3
3034,Q2,3,8,4
5119,Q3,2,6,2
4602,Q2,3,9,0
3891,Q4,5,6,0
2935,Q1,5,0,2
3272,Q4,2,3,4
4116,Q4,3,6,2
1032,Q4,3,1,4
5549,Q1,5,3,1
2737,Q4,4,4,3
5406,Q1,1,2,3
3000,Q4,5,8,4
4847,Q3,2,2,4
3082,Q1,4,4,1
1956,Q3,3,5,2
4029,Q2,5,9,4
5498,Q1,4,9,3
4512,Q3,1,4,0
1691,Q3,4,8,0
3932,Q2,5,7,3
3780,Q4,1,9,2
1683,Q2,5,8,4
3388,Q2,5,8,4
4483,Q4,3,0,0
5961,Q3,4,1,3
1122,Q4,5,3,0
5319,Q3,4,8,4
2690,Q1,4,3,0
2995,Q4,2,4,2
2537,Q2,1,7,2
2675,Q3,3,1,3
5072,Q1,4,7,2
2597,Q2,3,4,2
5451,Q4,4,6,3
2132,Q1,5,2,3
5820,Q4,4,2,0
3804,Q1,2,4,0
3827,Q4,2,1,2
3902,Q1,1,9,3
3721,Q4,2,4,3
5522,Q1,5,3,0
2028,Q4,5,4,1
3971,Q3,1,1,1
3424,Q4,4,8,2
1991,Q4,4,2,1
3025,Q4,4,7,1
2420,Q1,1,1,0
2839,Q4,4,8,2
3996,Q1,5,0,3
2670,Q3,5,1,0
1516,Q3,3,6,1
1372,Q2,4,8,1
5292,Q3,1,2,1
3212,Q1,5,4,4
2621,Q2,4,3,4
2094,Q4,3,9,3
2441,Q2,1,7,2
1264,Q3,5,2,4
4107,Q2,2,8,1
3061,Q2,4,4,4
2826,Q4,1,8,1
3559,Q2,1,1,1
5043,Q4,1,2,4
1788,Q4,2,3,2
1557,Q2,3,9,3
3372,Q2,1,1,4
2184,Q2,5,2,2
1504,Q4,3,1,2
2265,Q1,3,5,0
2705,Q2,2,5,2
2973,Q2,5,7,4
3956,Q1,3,8,2
2680,Q2,3,7,4
1440,Q3,1,4,1
2805,Q2,3,5,0
5629,Q4,3,0,2
1519,Q3,4,4,2
5500,Q4,5,0,0
3592,Q4,4,1,1
1950,Q4,1,1,1
4797,Q2,1,3,4
2602,Q2,5,3,4
5598,Q1,1,2,4
4761,Q3,1,5,3
3002,Q2,5,6,1
1560,Q1,3,6,2
3085,Q1,5,2,1
2345,Q2,1,3,3
5579,Q4,3,6,2
5086,Q4,5,5,4
1446,Q4,5,1,2
5563,Q4,1,7,3
1847,Q2,4,2,0
2928,Q2,2,2,3
2766,Q4,5,1,2
5666,Q2,5,9,3
3076,Q4,4,3,2
3929,Q3,2,2,0
5657,Q1,2,2,2
2601,Q2,2,0,4
3971,Q3,4,4,0
3242,Q1,2,2,4
3152,Q2,4,5,4
2456,Q2,3,5,3
2171,Q2,4,8,0
1317,Q2,1,1,4
2603,Q3,3,7,1
2802,Q2,2,4,1
4033,Q1,2,2,1
3111,Q3,1,9,4
4753,Q4,4,1,1
4337,Q1,2,5,1
1932,Q4,1,0,1
3920,Q1,2,8,0
3957,Q2,2,6,1
3897,Q3,2,8,1
4841,Q3,2,2,3
5223,Q4,1,5,3
5231,Q3,5,2,1
4744,Q3,4,9,3
3786,Q4,3,7,0
3877,Q4,3,7,0
5592,Q3,2,0,0
2122,Q4,4,6,0
5491,Q4,1,4,2
5059,Q2,1,4,0
3097,Q1,3,8,2
5593,Q1,3,3,1
2369,Q3,5,2,0
5460,Q4,2,4,4
5271,Q1,4,9,2
2977,Q2,1,5,1
4622,Q1,1,0,3
4734,Q3,3,2,1
5553,Q2,3,9,0
3697,Q4,4,0,1
1955,Q4,5,5,4
3300,Q1,1,8,0
2012,Q1,1,0,3
5684,Q1,2,5,1
2288,Q4,1,9,4
5139,Q3,5,8,0
1916,Q1,3,6,4
1036,Q2,5,5,2
4202,Q3,4,1,1
5627,Q3,2,7,3
1717,Q1,1,9,2
2722,Q4,1,6,3
1615,Q4,1,8,2
2261,Q3,4,3,3
5458,Q3,4,5,4
2618,Q2,4,8,1
2948,Q2,1,9,2
3362,Q1,3,1,3
2351,Q1,1,6,1
1976,Q2,1,5,4
2078,Q1,5,0,2
3904,Q2,2,5,3
2495,Q3,1,0,1
4151,Q2,3,8,4
1296,Q3,2,2,0
5695,Q3,5,3,0
2409,Q1,1,8,3
3472,Q2,5,8,1
3336,Q3,4,1,1
1310,Q2,1,7,4
2841,Q4,4,6,4
3506,Q2,2,9,2
3780,Q1,4,5,0
4904,Q4,4,7,4
3712,Q2,2,1,3
5597,Q2,5,2,0
1837,Q1,2,3,3
3556,Q1,2,0,2
4342,Q4,2,1,0
3840,Q1,5,8,3
1468,Q1,5,1,4
3995,Q3,4,0,1
5639,Q2,3,0,3
2493,Q2,5,7,4
3032,Q4,3,3,3
1173,Q3,5,5,2
3748,Q2,4,4,3
4867,Q3,3,9,0
4385,Q4,2,5,0
3087,Q2,3,9,2
5546,Q2,2,9,3
3207,Q1,2,8,1
1821,Q3,3,5,3
3903,Q4,1,4,1
3258,Q3,1,6,0
3150,Q2,4,6,1
3489,Q4,5,4,0
2741,Q3,5,9,0
5964,Q3,3,7,0
3918,Q1,2,4,1
5774,Q2,4,4,3
1721,Q1,4,1,1
2620,Q3,3,9,0
3618,Q3,1,8,0
3539,Q3,1,4,3
4331,Q2,5,8,2
5407,Q4,3,5,0
1445,Q3,3,1,4
2754,Q4,2,9,1
1064,Q2,2,4,4
4430,Q1,4,2,1
2615,Q2,3,3,2
2375,Q4,2,9,2
5659,Q3,2,4,4
4576,Q4,5,0,2
1441,Q2,1,7,0
2820,Q1,4,6,4
5510,Q2,1,1,2
2377,Q3,4,6,0
1511,Q3,1,6,4
4872,Q2,1,5,1
4749,Q3,3,8,1
1663,Q3,5,3,3
5063,Q3,4,2,2
3582,Q4,3,6,1
5299,Q3,1,1,3
1803,Q1,2,4,4
5760,Q4,1,1,3
4771,Q3,5,6,1
5770,Q3,1,3,4
1599,Q1,1,5,3
1917,Q2,2,5,0
2908,Q1,2,2,0
3005,Q1,5,1,4
1860,Q1,1,1,0
2879,Q2,5,9,2
1107,Q4,1,8,3
4316,Q3,2,8,3
4626,Q2,5,5,1
1866,Q2,3,5,4
1056,Q2,5,7,4
3729,Q1,3,2,2
5513,Q3,3,8,3
3174,Q4,2,3,2
2137,Q1,4,4,1
4652,Q1,5,9,0
3536,Q1,4,3,2
4437,Q1,2,7,1
2376,Q3,3,3,1
3453,Q1,1,6,0
1048,Q3,2,7,1
4714,Q2,3,7,3
1077,Q2,4,0,4
3452,Q2,1,3,4
3681,Q3,2,9,2
5312,Q4,2,1,3
4070,Q3,3,4,1
3279,Q2,5,6,1
1212,Q3,4,1,2
5804,Q2,4,5,4
3583,Q1,4,0,0
5383,Q1,1,5,0
3539,Q3,3,8,2
1168,Q2,1,9,1
3393,Q1,2,3,2
1531,Q3,1,3,1
2498,Q2,1,3,4
3995,Q3,2,6,2
1871,Q1,5,7,3
1666,Q4,5,5,3
1563,Q1,3,3,4
1004,Q1,3,5,2
4137,Q3,1,6,3
2633,Q4,3,9,2
1770,Q3,1,6,2
4100,Q4,3,6,2
4245,Q1,3,4,3
5898,Q1,3,4,1
4535,Q2,2,3,1
2240,Q3,1,8,2
3053,Q2,2,3,1
1803,Q1,5,0,1
5526,Q1,2,3,4
2921,Q1,1,1,3
2601,Q3,3,6,3
4047,Q4,2,0,3
3130,Q3,5,3,0
1097,Q1,2,3,0
2288,Q4,2,6,1
5031,Q1,3,3,0
1354,Q2,5,6,1
1668,Q1,1,0,4
2176,Q1,5,8,0
3718,Q3,5,5,3
5118,Q3,4,3,0
2888,Q1,1,8,0
1449,Q4,4,2,2
5999,Q3,4,6,2
1259,Q4,3,0,2
5718,Q4,5,7,1
4808,Q1,5,7,2
4692,Q1,3,8,3
3856,Q3,3,1,3
6000,Q2,1,9,2
2206,Q1,2,5,1
3328,Q1,2,1,2
4867,Q2,4,2,4
2656,Q1,5,8,2
2107,Q4,2,1,3
2132,Q3,2,1,1
2237,Q3,4,3,1
2309,Q2,4,7,4
4281,Q3,1,5,2
4432,Q3,2,2,3
5426,Q3,2,0,4
4522,Q1,1,8,3
1764,Q3,5,6,4
2200,Q1,4,1,4
4052,Q1,5,0,2
5090,Q4,5,3,3
3928,Q2,5,3,2
1554,Q3,4,9,1
3524,Q2,3,3,1
2244,Q2,5,4,0
5254,Q1,3,4,2
1492,Q4,3,9,3
1126,Q3,3,6,4
5314,Q3,2,0,1
5872,Q3,1,6,3
1416,Q3,3,8,2
2868,Q3,2,3,3
2778,Q2,3,4,0
3124,Q1,3,9,2
2103,Q1,3,6,4
2003,Q2,3,6,1
2198,Q4,1,2,3
4901,Q3,5,0,4
2945,Q3,4,7,3
4661,Q3,3,0,4
3644,Q4,3,5,4
2557,Q2,2,9,1
4999,Q1,5,1,0
5116,Q1,2,7,1
4123,Q2,1,6,4
2414,Q4,4,7,0
1700,Q1,1,3,1
2912,Q1,4,6,0
5126,Q4,4,2,3
5560,Q2,3,9,1
4285,Q4,1,5,1
4826,Q4,4,3,1
3803,Q4,2,8,1
5174,Q2,1,6,1
2991,Q4,4,5,2
3760,Q2,3,0,1
1495,Q2,4,4,4
1905,Q3,3,8,3
2771,Q1,1,0,2
1932,Q3,5,3,0
5146,Q1,5,1,0
3849,Q2,3,5,2
2320,Q1,4,9,1
4761,Q3,5,2,2
3242,Q3,5,3,2
3578,Q2,1,1,0
4496,Q4,3,6,1
4833,Q2,1,1,2
3352,Q4,5,8,4
5588,Q3,3,8,2
1876,Q3,1,9,3
1618,Q4,5,2,4
2900,Q1,4,1,0
5274,Q3,4,4,0
3302,Q3,2,3,2
1685,Q4,3,3,1
5033,Q4,4,1,1
2187,Q2,3,8,2
3983,Q1,1,6,2
5012,Q1,1,9,4
5551,Q2,2,7,0
2729,Q2,2,4,3
3368,Q4,2,3,4
4578,Q4,5,5,1
4143,Q3,4,7,3
1262,Q2,4,0,4
3655,Q1,1,1,2
3134,Q1,2,1,3
2043,Q1,4,9,0
5361,Q1,2,1,3
2010,Q2,2,5,4
2132,Q2,4,2,4
1064,Q1,1,0,4
1315,Q3,3,4,3
2113,Q2,3,1,0
2499,Q2,3,6,0
5826,Q4,2,6,4
4634,Q3,3,4,3
1696,Q1,3,8,4
2922,Q1,2,2,3
5662,Q1,1,1,2
3983,Q3,4,1,3
3057,Q2,5,2,1
2577,Q2,4,3,1
1023,Q2,4,5,4
4814,Q3,4,9,2
3184,Q4,1,5,4
3008,Q1,3,3,1
1233,Q3,4,6,1
5217,Q3,4,8,3
4402,Q1,1,2,2
2629,Q4,1,2,0
4273,Q4,3,4,0
4930,Q4,4,9,2
2779,Q1,5,9,3
4996,Q2,4,8,2
5338,Q1,5,5,0
2696,Q1,4,1,4
2779,Q1,5,7,3
3804,Q1,1,8,2
4839,Q3,2,3,4
3459,Q4,5,1,1
4414,Q2,1,1,1
2825,Q2,1,2,2
3764,Q1,4,0,3
5858,Q3,5,3,1
1586,Q4,5,0,2
5193,Q1,5,1,2
5769,Q2,4,6,1
2332,Q4,1,8,1
4869,Q2,4,8,3
1660,Q4,3,3,2
5924,Q3,2,4,0
2086,Q1,3,4,4
2775,Q2,2,5,2
1250,Q2,3,5,2
2718,Q2,2,6,3
3372,Q4,5,9,4
5255,Q2,5,9,2
1321,Q1,4,2,2
1344,Q2,2,6,0
5094,Q2,1,0,4
3917,Q4,3,5,0
1278,Q4,1,6,3
1591,Q1,3,0,1
5528,Q1,2,9,3
2848,Q3,2,8,3
3077,Q2,5,0,3
4883,Q4,4,3,2
4691,Q2,5,3,1
5942,Q1,3,7,0
4410,Q2,5,5,4
3235,Q4,5,4,0
2895,Q4,1,9,0
2455,Q2,5,6,2
3054,Q4,1,2,4
5133,Q3,2,8,4
4577,Q4,5,4,1
4942,Q4,3,7,1
2556,Q1,1,8,3
3429,Q2,3,9,1
5679,Q3,3,4,3
4250,Q4,3,7,2
2268,Q3,2,7,3
4053,Q4,1,1,3
2737,Q3,5,7,1
4005,Q1,4,2,1
5822,Q4,1,0,1
2097,Q1,4,9,2
1956,Q3,5,1,2
4038,Q3,3,6,3
5243,Q1,4,9,0
5449,Q3,2,7,0
3370,Q2,5,6,3
3378,Q2,2,9,3
3699,Q2,1,4,2
1568,Q2,4,8,1
1539,Q4,4,7,0
2999,Q1,2,6,2
4890,Q2,1,0,0
1782,Q1,1,2,0
4095,Q2,1,0,3
5970,Q3,2,6,1
2209,Q3,4,8,3
3857,Q3,5,3,1
3659,Q2,3,4,2
4014,Q3,4,3,4
4989,Q1,1,9,4
2938,Q2,3,8,0
3979,Q2,1,4,3
4870,Q4,5,7,1
5567,Q3,4,1,0
4594,Q4,1,3,3
2559,Q3,1,7,3
2340,Q1,1,3,1
5622,Q4,2,6,3
5345,Q2,4,2,2
4209,Q1,1,7,1
3354,Q2,3,4,1
1629,Q2,4,1,2
1600,Q3,3,9,2
2719,Q2,5,7,4
4845,Q4,3,2,0
3322,Q1,2,6,0
1961,Q3,3,2,0
3565,Q1,5,6,2
3538,Q3,1,5,4
1005,Q4,3,9,0
1494,Q4,4,9,4
4473,Q2,2,2,1
4900,Q2,3,1,1
2528,Q2,2,3,4
1539,Q3,5,7,1
4904,Q3,3,9,3
3891,Q4,2,3,1
4444,Q3,5,8,1
4226,Q4,5,8,1
3553,Q2,3,0,3
2176,Q4,5,1,2
2994,Q4,5,6,0
5137,Q3,1,8,3
1992,Q1,3,8,3
2851,Q2,5,7,0
2653,Q4,1,5,1
5469,Q1,2,8,4
4338,Q1,3,0,0
3637,Q2,5,0,1
4637,Q4,1,6,1
2522,Q1,2,5,3
2106,Q2,3,4,3
3284,Q3,3,1,1
3547,Q1,4,3,1
3223,Q4,4,4,1
1696,Q2,5,3,0
